Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR31835462,2024-12-26 16:12:01,2024-12-26 16:09:01,12112970,2446819940,12112970,202,1449,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835462/SRR31835462.lite.1,SRX27195883,FR37N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533015,SAMN05330544,simple,7227,Drosophila melanogaster,FR37N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,F54DB3FC01A99A50997544CE1A194F62,E0A1D93BE91DF363556711C11926E240
SRR31835461,2024-12-26 16:12:01,2024-12-26 16:08:42,13595249,2746240298,13595249,202,1663,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835461/SRR31835461.lite.1,SRX27195884,FR48N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533016,SAMN05330545,simple,7227,Drosophila melanogaster,FR48N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,898E7A8865A06E57B835514C9204723D,C4D79760CC5E9157DEEC89E692751CB7
SRR31835460,2024-12-26 16:12:06,2024-12-26 16:08:55,14739005,2977279010,14739005,202,1807,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835460/SRR31835460.lite.1,SRX27195885,FR54N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533017,SAMN05330546,simple,7227,Drosophila melanogaster,FR54N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,331B46370FCCEBE3490D9B0746E5FF1B,B6B1675F83D679238477C4C92ED1FCBE
SRR31835459,2024-12-26 16:12:05,2024-12-26 16:08:16,16798039,3393203878,16798039,202,2061,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835459/SRR31835459.lite.1,SRX27195886,FR59N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533018,SAMN05330547,simple,7227,Drosophila melanogaster,FR59N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,E207ADAB8AAAC40862B7D3D4F75B8956,D49D1354AD879352732F0CD98D161E77
SRR31835458,2024-12-26 16:12:01,2024-12-26 16:08:05,9414629,1901755058,9414629,202,1127,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835458/SRR31835458.lite.1,SRX27195887,FR5N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533019,SAMN05330548,simple,7227,Drosophila melanogaster,FR5N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,12E82BCA85493347EF78D9BCA6E5C7F5,41CC776C2AB62C833EC42C9EB982AF59
SRR31835457,2024-12-26 16:12:04,2024-12-26 16:08:19,10675232,2156396864,10675232,202,1303,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835457/SRR31835457.lite.1,SRX27195888,FR60N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533020,SAMN05330549,simple,7227,Drosophila melanogaster,FR60N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,91CECAE5BF15DDCAD1BAE14CC2B70B15,7826AEA2E14022C1C7D74DF8BBB0F87E
SRR31835454,2024-12-26 16:12:01,2024-12-26 16:09:00,10443216,2109529632,10443216,202,1316,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835454/SRR31835454.lite.1,SRX27195891,FR73N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533023,SAMN05330550,simple,7227,Drosophila melanogaster,FR73N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,CA578B546FC26FA0C9466BCE365EDADC,1DC514F5E13C3440AD1FD3CB756FABEF
SRR31835453,2024-12-26 16:12:05,2024-12-26 16:07:35,12918634,2609564068,12918634,202,1574,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835453/SRR31835453.lite.1,SRX27195892,FR89N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533024,SAMN05330551,simple,7227,Drosophila melanogaster,FR89N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,2562FCCFA44C74BA129F44D0F4A059F0,CF78457D3462E37A378D42371A8DC66F
SRR31835452,2024-12-26 16:12:01,2024-12-26 16:08:36,13378110,2702378220,13378110,202,1758,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835452/SRR31835452.lite.1,SRX27195893,FR90N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533025,SAMN05330552,simple,7227,Drosophila melanogaster,FR90N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,D344446277F57F6BC91C5E1312C1D8EB,254B9A794351196289AE288A204AC596
SRR31835451,2024-12-26 16:12:05,2024-12-26 16:07:37,12613602,2547947604,12613602,202,1539,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835451/SRR31835451.lite.1,SRX27195894,FR91N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533028,SAMN05330553,simple,7227,Drosophila melanogaster,FR91N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,D75C02B31FFF9156515AC94CCE11D617,F57D1BA96935BF31920B33CEE92C99BF
SRR31835450,2024-12-26 16:12:01,2024-12-26 16:08:37,10880753,2197912106,10880753,202,1335,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835450/SRR31835450.lite.1,SRX27195895,FR94N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533026,SAMN05330554,simple,7227,Drosophila melanogaster,FR94N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,9894495D01C067C6E4AE44E0DE17D973,BCA2C3B5C941E1D37B5C71EA20FA4F4A
SRR31835449,2024-12-26 16:12:01,2024-12-26 16:08:46,10895575,2200906150,10895575,202,1326,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835449/SRR31835449.lite.1,SRX27195896,SD101N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533027,SAMN05330555,simple,7227,Drosophila melanogaster,SD101N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,3FFA2E2B91023B5F9354281DD09D71A5,AF2381243CBF02950BD796F5B8253350
SRR31835448,2024-12-26 16:12:01,2024-12-26 16:08:37,12813079,2588241958,12813079,202,1564,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835448/SRR31835448.lite.1,SRX27195897,SD104N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533029,SAMN05330556,simple,7227,Drosophila melanogaster,SD104N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,5DDDAD22CDBF925492872297E47F3C05,E441A9086274CDB0E60A6D4659A16BDD
SRR31835447,2024-12-26 16:12:11,2024-12-26 16:09:23,15835972,3198866344,15835972,202,1999,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835447/SRR31835447.lite.1,SRX27195898,SD105N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533031,SAMN05330557,simple,7227,Drosophila melanogaster,SD105N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,50269D9888E110EA5F772E9D80E7F980,DBB7972766F7197AD18FA92A24B85185
SRR31835446,2024-12-26 16:12:01,2024-12-26 16:07:41,13860770,2799875540,13860770,202,1699,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835446/SRR31835446.lite.1,SRX27195899,SD106N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533030,SAMN05330558,simple,7227,Drosophila melanogaster,SD106N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,DA7F69A55BE4FBBC4A152E4E5648F072,EC9151B505942BA7B824093B0C706F63
SRR31835445,2024-12-26 16:12:01,2024-12-26 16:07:47,12647456,2554786112,12647456,202,1593,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835445/SRR31835445.lite.1,SRX27195900,SD108N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533032,SAMN05330559,simple,7227,Drosophila melanogaster,SD108N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,65BE6124CD43C7E16A93ED1148872F02,32E265E9358CF4408A48F11611A51A0C
SRR31835443,2024-12-26 16:12:01,2024-12-26 16:07:38,12428812,2510620024,12428812,202,1534,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835443/SRR31835443.lite.1,SRX27195902,SD109N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533034,SAMN05330560,simple,7227,Drosophila melanogaster,SD109N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,4E8738CB8378A38B8B63D9AA8222D386,4960AF48C37AEA96A7B6C16E1778EAA7
SRR31835442,2024-12-26 16:12:11,2024-12-26 16:09:29,13487462,2724467324,13487462,202,1823,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835442/SRR31835442.lite.1,SRX27195903,SD110N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533035,SAMN05330561,simple,7227,Drosophila melanogaster,SD110N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,72B6E61E323D99BB2C6D75D73FB5B08B,8A9EAE5970644140045B2B1DA46DA165
SRR31835441,2024-12-26 16:09:46,2024-12-26 16:07:06,10577584,2136671968,10577584,202,1288,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835441/SRR31835441.lite.1,SRX27195904,SD113N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533036,SAMN05330562,simple,7227,Drosophila melanogaster,SD113N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,B5E538C77AB4506F12C4BD4B6FFBBC8D,D9F1E28C9CFD4C3702AB2B4DEE41961E
SRR31835536,2024-12-26 16:12:05,2024-12-26 16:08:39,12169078,2458153756,12169078,202,1484,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835536/SRR31835536.lite.1,SRX27195809,SD114N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533037,SAMN05330563,simple,7227,Drosophila melanogaster,SD114N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,3DD18C374F9F277C1DE349256C91031D,6E108AA428E3E32B636959639086E2FA
SRR31835535,2024-12-26 16:12:06,2024-12-26 16:08:53,14113659,2850959118,14113659,202,1769,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835535/SRR31835535.lite.1,SRX27195810,SD115N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533038,SAMN05330564,simple,7227,Drosophila melanogaster,SD115N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,A0EE33FDA42C1A95ABEDDF4435E5111C,C8B0C2DC9DBBBED1004A434D1CB91357
SRR31835534,2024-12-26 16:12:11,2024-12-26 16:09:32,14970637,3024068674,14970637,202,1838,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835534/SRR31835534.lite.1,SRX27195811,SD116N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533039,SAMN05330565,simple,7227,Drosophila melanogaster,SD116N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,9953740257F0CD1E5636B0CCC6BC5B64,E270FD334965AD18EE85D27BEB83DCAE
SRR31835533,2024-12-26 16:17:41,2024-12-26 16:10:51,15986135,3229199270,15986135,202,1952,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835533/SRR31835533.lite.1,SRX27195812,SD117N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533040,SAMN05330566,simple,7227,Drosophila melanogaster,SD117N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,F8722A1F54ACB6EF6523E6D22D5F565F,4881747BFEBDAE4809E56AAB0C81D62A
SRR31835532,2024-12-26 16:12:06,2024-12-26 16:09:08,13691331,2765648862,13691331,202,1642,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835532/SRR31835532.lite.1,SRX27195813,SD120N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533041,SAMN05330567,simple,7227,Drosophila melanogaster,SD120N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,DD7C18F1FB5ECF3FD1534B74C8484490,CB7C5AC9530BD6818B1B585C5B5D9987
SRR31835531,2024-12-26 16:17:41,2024-12-26 16:09:53,17600999,3555401798,17600999,202,2117,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835531/SRR31835531.lite.1,SRX27195814,SD121N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533042,SAMN05330568,simple,7227,Drosophila melanogaster,SD121N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,09BCC9ECB2CB8352D2A7AA2F779323FB,3E75FB4A56BE7920D079803C1C938DDC
SRR31835530,2024-12-26 16:12:10,2024-12-26 16:09:31,11630657,2349392714,11630657,202,1440,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835530/SRR31835530.lite.1,SRX27195815,SD124N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533043,SAMN05330569,simple,7227,Drosophila melanogaster,SD124N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,D3D638D6690D3F472C234BD059EF0A9D,B1F05E34741707E7F099812446C2C47D
SRR31835528,2024-12-26 16:19:38,2024-12-26 16:12:24,18659480,3769214960,18659480,202,2310,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835528/SRR31835528.lite.1,SRX27195817,SD127N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533045,SAMN05330570,simple,7227,Drosophila melanogaster,SD127N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,BBCBCC71711B34C25E4C8ABF7270D4B7,C98A05B8B095A3CED9835894D729D3A5
SRR31835527,2024-12-26 16:12:05,2024-12-26 16:08:20,10846398,2190972396,10846398,202,1310,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835527/SRR31835527.lite.1,SRX27195818,SD128N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533046,SAMN05330571,simple,7227,Drosophila melanogaster,SD128N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,0A254D255CEF993588A0BFD28D9A5569,EE3A06236BCF7AB4ECF2A1AC83C63691
SRR31835526,2024-12-26 16:12:11,2024-12-26 16:09:44,13681990,2763761980,13681990,202,1820,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835526/SRR31835526.lite.1,SRX27195819,SD130N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533047,SAMN05330572,simple,7227,Drosophila melanogaster,SD130N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,B6ABDC80973E4A6CF2260D714F2DB12B,64ACCA2081D8A4222D9B5B150C4CEADB
SRR31835525,2024-12-26 16:12:09,2024-12-26 16:07:28,14180613,2864483826,14180613,202,1776,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835525/SRR31835525.lite.1,SRX27195820,SD131N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533048,SAMN05330573,simple,7227,Drosophila melanogaster,SD131N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,55B57632FA0279918F9BD67BB85CB575,48456F439B4A99DF4DD68DE67225759F
SRR31887781,2025-01-03 16:58:44,2025-01-03 16:55:51,11648400,2352976800,11648400,202,1586,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887781/SRR31887781.lite.1,SRX27246151,SD132N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533049,SAMN05330574,simple,7227,Drosophila melanogaster,SD132N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,400674A857947DE671E4DBB7FBF0C87F,9D66B7AB5910034D932498B15E894958
SRR31887780,2025-01-05 06:09:36,2025-01-05 06:06:07,12755060,2576522120,12755060,202,1563,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887780/SRR31887780.lite.1,SRX27246152,SD133N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533050,SAMN05330575,simple,7227,Drosophila melanogaster,SD133N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,41CD95ADA09D2DC3E2AFE01532575F92,1754438996F600D27E5036EA090E4F93
SRR31835522,2024-12-26 16:17:41,2024-12-26 16:09:46,17006422,3435297244,17006422,202,2095,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835522/SRR31835522.lite.1,SRX27195823,SD135N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533051,SAMN05330576,simple,7227,Drosophila melanogaster,SD135N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,CC58E23691C824B27200AA4569A7D095,A1A4AF34298B82FD16EF00194307E963
SRR31835521,2024-12-26 16:12:06,2024-12-26 16:07:51,15369623,3104663846,15369623,202,1943,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835521/SRR31835521.lite.1,SRX27195824,SD136N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533052,SAMN05330577,simple,7227,Drosophila melanogaster,SD136N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,0A2C5BAFEB5B03AEADCAA7ED54315E61,96F172B69CE7DBDE0D4311DEE6D25F40
SRR31835520,2024-12-26 16:12:12,2024-12-26 16:09:36,16498781,3332753762,16498781,202,2260,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835520/SRR31835520.lite.1,SRX27195825,SD137N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533055,SAMN05330578,simple,7227,Drosophila melanogaster,SD137N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,94740F4BF2DD5D523B0F162288D32400,8D9E12A20EB8654ED191B20E5EB039DF
SRR31835519,2024-12-26 16:12:11,2024-12-26 16:09:42,17806562,3596925524,17806562,202,2243,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835519/SRR31835519.lite.1,SRX27195826,SD138N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533054,SAMN05330579,simple,7227,Drosophila melanogaster,SD138N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,2E27DD72217617EC23AE5A9C09390BD4,CE50ED80668FF10820D3828B08666987
SRR31835517,2024-12-26 16:12:05,2024-12-26 16:08:19,10893568,2200500736,10893568,202,1350,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835517/SRR31835517.lite.1,SRX27195828,SD140N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533057,SAMN05330580,simple,7227,Drosophila melanogaster,SD140N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,85C74356205851F7358C8DEBE421202E,912B3771A8D82C3783823E62FF9967CD
SRR31887760,2025-01-05 06:12:15,2025-01-05 06:08:38,17265830,3487697660,17265830,202,2137,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887760/SRR31887760.lite.1,SRX27246172,SD141N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533056,SAMN05330581,simple,7227,Drosophila melanogaster,SD141N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,B099EAE307EB9DAC961386D425C898CB,016AE9C114C80A1B7AA962552C3697BB
SRR31835515,2024-12-26 16:12:06,2024-12-26 16:07:48,15476373,3126227346,15476373,202,1890,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835515/SRR31835515.lite.1,SRX27195830,SD142N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533058,SAMN05330582,simple,7227,Drosophila melanogaster,SD142N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,8361E726D56AD7B0FA06984B10FD48DA,DA7A44CC56F0BFF2BDFD88A56DDADF2D
SRR31835514,2024-12-26 16:17:41,2024-12-26 16:09:46,13518300,2730696600,13518300,202,1777,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835514/SRR31835514.lite.1,SRX27195831,SD144N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533059,SAMN05330583,simple,7227,Drosophila melanogaster,SD144N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,C1A7ADAF34E69B265C3CC10EE4B696FB,E39AE97A77161DFDD1AEBE4DE5B415DD
SRR31835513,2024-12-26 16:12:06,2024-12-26 16:09:24,16254454,3283399708,16254454,202,2050,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835513/SRR31835513.lite.1,SRX27195832,SD149N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533060,SAMN05330584,simple,7227,Drosophila melanogaster,SD149N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,26765DF248C2EB67FDD6247AF435E9F2,1A9F19B349352B79A2A8822B55302BE9
